Date/Time (EST),2m Temperature (hr. avg) (F),2m Relative Humidity (percent),2m Station Pressure (mb)
2015-12-19 02:00:00,36.0,41.0,1006.8
2015-12-19 03:00:00,34.7,43.0,1007.9
2015-12-19 04:00:00,33.6,44.0,1008.2
2015-12-19 05:00:00,32.2,48.0,1008.9
2015-12-19 06:00:00,31.1,65.0,1009.3
2015-12-19 07:00:00,29.8,57.0,1010.5
2015-12-19 08:00:00,30.6,58.0,1011.5
2015-12-19 09:00:00,32.7,48.0,1012.0
2015-12-19 10:00:00,37.0,41.0,1012.5
2015-12-19 11:00:00,39.7,34.0,1012.5
2015-12-19 12:00:00,42.3,32.0,1011.6
2015-12-19 13:00:00,44.2,28.0,1011.0
2015-12-19 14:00:00,46.0,30.0,1010.7
2015-12-19 15:00:00,46.8,26.0,1010.5
2015-12-19 16:00:00,47.3,27.0,1010.6
2015-12-19 17:00:00,45.9,32.0,1011.4
2015-12-19 18:00:00,43.2,39.0,1012.1
2015-12-19 19:00:00,40.8,40.0,1012.6
2015-12-19 20:00:00,40.6,41.0,1013.3
2015-12-19 21:00:00,39.4,44.0,1013.7
2015-12-19 22:00:00,38.1,50.0,1014.0
2015-12-19 23:00:00,37.8,54.0,1014.4
2015-12-20 00:00:00,36.1,57.0,1014.7
2015-12-20 01:00:00,34.2,68.0,1014.6
2015-12-20 02:00:00,31.8,63.0,1014.7
2015-12-20 03:00:00,34.3,56.0,1015.3
2015-12-20 04:00:00,33.3,71.0,1015.5
2015-12-20 05:00:00,31.6,74.0,1015.5
2015-12-20 06:00:00,29.3,81.0,1016.0
2015-12-20 07:00:00,28.9,81.0,1017.1
2015-12-20 08:00:00,29.3,72.0,1017.5
2015-12-20 09:00:00,33.4,60.0,1017.7
2015-12-20 10:00:00,41.5,48.0,1018.9
2015-12-20 11:00:00,46.0,38.0,1018.6
2015-12-20 12:00:00,48.4,33.0,1017.7
2015-12-20 13:00:00,49.6,31.0,1016.7
2015-12-20 14:00:00,51.6,27.0,1016.6
2015-12-20 15:00:00,52.7,31.0,1015.9
2015-12-20 16:00:00,51.3,32.0,1015.9
2015-12-20 17:00:00,49.1,38.0,1015.8
2015-12-20 18:00:00,45.7,45.0,1015.7
2015-12-20 19:00:00,43.2,54.0,1016.3
2015-12-20 20:00:00,41.0,61.0,1016.3
2015-12-20 21:00:00,39.9,57.0,1015.2
2015-12-20 22:00:00,39.9,71.0,1015.4
2015-12-20 23:00:00,39.0,59.0,1015.0
2015-12-21 00:00:00,40.8,56.0,1014.5
2015-12-21 01:00:00,40.3,68.0,1014.4
2015-12-21 02:00:00,38.8,70.0,1014.2
2015-12-21 03:00:00,37.9,75.0,1014.0
2015-12-21 04:00:00,37.6,76.0,1013.0
2015-12-21 05:00:00,37.6,78.0,1012.1
2015-12-21 06:00:00,40.3,65.0,1012.1
2015-12-21 07:00:00,40.1,74.0,1011.9
2015-12-21 08:00:00,40.1,76.0,1012.2
2015-12-21 09:00:00,41.7,70.0,1012.8
2015-12-21 10:00:00,44.4,64.0,1012.2
2015-12-21 11:00:00,48.6,60.0,1011.5
2015-12-21 12:00:00,53.4,56.0,1010.9
2015-12-21 13:00:00,54.3,53.0,1010.0
2015-12-21 14:00:00,54.5,55.0,1009.4
2015-12-21 15:00:00,56.1,58.0,1008.5
2015-12-21 16:00:00,57.0,65.0,1007.5
2015-12-21 17:00:00,55.9,70.0,1006.8
2015-12-21 18:00:00,54.1,76.0,1006.9
2015-12-21 19:00:00,53.2,79.0,1006.5
2015-12-21 20:00:00,53.6,81.0,1006.0
2015-12-21 21:00:00,53.8,84.0,1005.7
2015-12-21 22:00:00,54.9,85.0,1005.1
2015-12-21 23:00:00,56.3,87.0,1004.7
2015-12-22 00:00:00,57.7,87.0,1004.1
2015-12-22 01:00:00,58.5,86.0,1003.3
2015-12-22 02:00:00,58.8,87.0,1002.8
2015-12-22 03:00:00,57.6,90.0,1002.4
2015-12-22 04:00:00,53.1,93.0,1002.0
2015-12-22 05:00:00,52.5,94.0,1001.4
2015-12-22 06:00:00,52.5,95.0,1000.8
2015-12-22 07:00:00,52.9,95.0,1000.8
2015-12-22 08:00:00,53.8,96.0,1000.9
2015-12-22 09:00:00,58.6,96.0,1001.3
2015-12-22 10:00:00,60.8,95.0,1000.1
2015-12-22 11:00:00,61.2,94.0,1001.1
2015-12-22 12:00:00,62.1,94.0,1000.5
2015-12-22 13:00:00,63.0,90.0,1000.3
2015-12-22 14:00:00,63.7,88.0,999.8
2015-12-22 15:00:00,64.0,88.0,999.7
2015-12-22 16:00:00,63.9,90.0,999.9
2015-12-22 17:00:00,63.1,91.0,1000.5
2015-12-22 18:00:00,62.2,92.0,1000.1
2015-12-22 19:00:00,61.3,94.0,1000.8
2015-12-22 20:00:00,60.6,95.0,1001.4
2015-12-22 21:00:00,60.6,94.0,1001.5
2015-12-22 22:00:00,60.6,95.0,1001.7
2015-12-22 23:00:00,60.6,95.0,1001.9
2015-12-23 00:00:00,60.4,96.0,1001.3
2015-12-23 01:00:00,60.3,96.0,1000.7
2015-12-23 02:00:00,60.3,96.0,1000.5
2015-12-23 03:00:00,60.4,96.0,1000.0
2015-12-23 04:00:00,60.6,96.0,999.7
2015-12-23 05:00:00,60.8,96.0,999.6
2015-12-23 06:00:00,61.3,96.0,999.8
2015-12-23 07:00:00,62.1,96.0,999.8
2015-12-23 08:00:00,62.4,96.0,999.6
2015-12-23 09:00:00,63.0,96.0,999.7
2015-12-23 10:00:00,64.2,96.0,999.9
2015-12-23 11:00:00,65.5,96.0,998.5
2015-12-23 12:00:00,65.8,96.0,997.3
2015-12-23 13:00:00,68.0,96.0,995.9
2015-12-23 14:00:00,70.0,91.0,995.5
2015-12-23 15:00:00,71.2,91.0,995.4
2015-12-23 16:00:00,70.9,91.0,995.8
2015-12-23 17:00:00,71.1,91.0,995.8
2015-12-23 18:00:00,71.2,89.0,995.6
2015-12-23 19:00:00,71.1,92.0,996.9
2015-12-23 20:00:00,70.2,93.0,997.5
2015-12-23 21:00:00,68.7,89.0,998.0
2015-12-23 22:00:00,67.3,91.0,998.3
2015-12-23 23:00:00,66.7,90.0,999.3
2015-12-24 00:00:00,66.2,89.0,999.7
2015-12-24 01:00:00,66.0,90.0,999.8
2015-12-24 02:00:00,64.9,92.0,999.4
2015-12-24 03:00:00,64.8,91.0,999.7
2015-12-24 04:00:00,65.5,94.0,998.8
2015-12-24 05:00:00,67.1,93.0,999.6
2015-12-24 06:00:00,68.7,91.0,1000.3
2015-12-24 07:00:00,70.0,90.0,1001.0
2015-12-24 08:00:00,70.7,90.0,1002.0
2015-12-24 09:00:00,71.6,89.0,1002.9
2015-12-24 10:00:00,72.5,85.0,1003.2
2015-12-24 11:00:00,74.5,81.0,1003.7
2015-12-24 12:00:00,75.2,81.0,1002.7
2015-12-24 13:00:00,75.6,76.0,1002.3
2015-12-24 14:00:00,76.1,77.0,1002.4
2015-12-24 15:00:00,76.5,73.0,1002.9
2015-12-24 16:00:00,76.8,76.0,1003.2
2015-12-24 17:00:00,75.0,81.0,1003.5
2015-12-24 18:00:00,73.6,83.0,1003.5
2015-12-24 19:00:00,72.3,85.0,1004.7
2015-12-24 20:00:00,72.0,86.0,1004.9
2015-12-24 21:00:00,72.0,85.0,1005.7
2015-12-24 22:00:00,72.1,86.0,1005.9
2015-12-24 23:00:00,72.0,88.0,1006.2
2015-12-25 00:00:00,71.2,87.0,1006.1
2015-12-25 01:00:00,70.7,90.0,1006.0
2015-12-25 02:00:00,69.8,91.0,1006.5
2015-12-25 03:00:00,69.4,89.0,1006.4
2015-12-25 04:00:00,69.1,89.0,1006.3
2015-12-25 05:00:00,68.4,91.0,1007.0
2015-12-25 06:00:00,67.3,92.0,1007.4
2015-12-25 07:00:00,66.7,94.0,1007.5
2015-12-25 08:00:00,66.6,91.0,1007.4
2015-12-25 09:00:00,67.5,89.0,1007.2
2015-12-25 10:00:00,68.9,91.0,1007.4
2015-12-25 11:00:00,69.8,89.0,1007.2
2015-12-25 12:00:00,70.3,87.0,1006.1
2015-12-25 13:00:00,71.4,83.0,1005.4
2015-12-25 14:00:00,71.6,82.0,1005.1
2015-12-25 15:00:00,71.8,83.0,1005.3
2015-12-25 16:00:00,71.8,84.0,1005.8
2015-12-25 17:00:00,71.2,85.0,1006.8
2015-12-25 18:00:00,70.5,86.0,1007.0
2015-12-25 19:00:00,69.4,91.0,1006.9
2015-12-25 20:00:00,67.5,93.0,1007.0
2015-12-25 21:00:00,66.9,94.0,1006.7
2015-12-25 22:00:00,67.3,92.0,1006.9
2015-12-25 23:00:00,67.3,92.0,1007.3
2015-12-26 00:00:00,67.1,92.0,1006.9
2015-12-26 01:00:00,66.2,94.0,1006.7
2015-12-26 02:00:00,64.9,95.0,1006.5
2015-12-26 03:00:00,64.6,96.0,1007.1
2015-12-26 04:00:00,64.9,96.0,1007.0
2015-12-26 05:00:00,65.5,96.0,1007.5
2015-12-26 06:00:00,66.0,96.0,1008.0
2015-12-26 07:00:00,65.7,96.0,1008.3
2015-12-26 08:00:00,65.7,96.0,1008.4
2015-12-26 09:00:00,66.0,96.0,1009.7
2015-12-26 10:00:00,66.6,96.0,1010.3
2015-12-26 11:00:00,67.1,95.0,1010.2
2015-12-26 12:00:00,68.2,90.0,1009.3
2015-12-26 13:00:00,69.6,89.0,1008.5
2015-12-26 14:00:00,70.7,83.0,1008.1
2015-12-26 15:00:00,71.4,81.0,1007.8
2015-12-26 16:00:00,71.6,80.0,1007.8
2015-12-26 17:00:00,70.7,84.0,1008.1
2015-12-26 18:00:00,69.3,88.0,1008.3
2015-12-26 19:00:00,68.0,91.0,1008.6
2015-12-26 20:00:00,67.5,91.0,1008.5
2015-12-26 21:00:00,67.3,92.0,1008.3
2015-12-26 22:00:00,66.4,93.0,1008.1
2015-12-26 23:00:00,65.7,95.0,1008.1
2015-12-27 00:00:00,65.5,95.0,1007.4
2015-12-27 01:00:00,65.5,95.0,1006.6
2015-12-27 02:00:00,64.9,95.0,1006.1
2015-12-27 03:00:00,65.7,95.0,1005.8
2015-12-27 04:00:00,65.8,95.0,1005.2
2015-12-27 05:00:00,65.5,95.0,1005.2
2015-12-27 06:00:00,65.3,94.0,1005.2
2015-12-27 07:00:00,65.5,93.0,1005.5
2015-12-27 08:00:00,66.0,92.0,1005.7
2015-12-27 09:00:00,66.6,90.0,1005.5
2015-12-27 10:00:00,67.8,84.0,1005.0
2015-12-27 11:00:00,69.6,79.0,1004.3
2015-12-27 12:00:00,71.4,73.0,1003.1
2015-12-27 13:00:00,72.7,66.0,1001.8
2015-12-27 14:00:00,75.0,68.0,1000.7
2015-12-27 15:00:00,75.7,59.0,1000.2
2015-12-27 16:00:00,74.7,72.0,1000.8
2015-12-27 17:00:00,69.6,82.0,1000.4
2015-12-27 18:00:00,67.6,87.0,1000.7
2015-12-27 19:00:00,66.0,88.0,1000.5
2015-12-27 20:00:00,67.1,86.0,1000.6
2015-12-27 21:00:00,68.0,87.0,1001.0
2015-12-27 22:00:00,67.8,89.0,1000.9
2015-12-27 23:00:00,67.6,90.0,1001.4
2015-12-28 00:00:00,66.9,92.0,1001.6
2015-12-28 01:00:00,66.6,92.0,1001.6
2015-12-28 02:00:00,67.1,92.0,1001.8
2015-12-28 03:00:00,67.1,93.0,1002.0
2015-12-28 04:00:00,66.7,93.0,1001.9
2015-12-28 05:00:00,66.7,93.0,1002.1
2015-12-28 06:00:00,66.2,94.0,1002.5
2015-12-28 07:00:00,65.5,95.0,1002.9
2015-12-28 08:00:00,64.9,96.0,1003.5
2015-12-28 09:00:00,66.0,95.0,1004.3
2015-12-28 10:00:00,66.2,88.0,1005.2
2015-12-28 11:00:00,59.5,92.0,1005.6
2015-12-28 12:00:00,56.7,93.0,1005.4
2015-12-28 13:00:00,55.2,93.0,1004.8
2015-12-28 14:00:00,54.3,91.0,1004.7
2015-12-28 15:00:00,53.1,93.0,1004.4
2015-12-28 16:00:00,52.0,92.0,1004.5
2015-12-28 17:00:00,51.4,92.0,1004.1
2015-12-28 18:00:00,51.3,94.0,1004.1
2015-12-28 19:00:00,51.4,94.0,1004.2
2015-12-28 20:00:00,51.6,95.0,1003.6
2015-12-28 21:00:00,51.8,95.0,1003.1
2015-12-28 22:00:00,52.2,95.0,1002.3
2015-12-28 23:00:00,52.5,96.0,1001.8
2015-12-29 00:00:00,52.9,96.0,1001.0
2015-12-29 01:00:00,53.2,96.0,1000.3
2015-12-29 02:00:00,53.4,96.0,1000.3
2015-12-29 03:00:00,53.4,96.0,999.9
2015-12-29 04:00:00,53.4,96.0,998.6
2015-12-29 05:00:00,53.8,96.0,998.8
2015-12-29 06:00:00,54.5,96.0,999.3
2015-12-29 07:00:00,55.0,96.0,998.5
2015-12-29 08:00:00,56.1,96.0,998.9
2015-12-29 09:00:00,57.2,97.0,999.0
2015-12-29 10:00:00,68.0,91.0,999.9
2015-12-29 11:00:00,71.1,79.0,1000.1
2015-12-29 12:00:00,73.6,75.0,999.6
2015-12-29 13:00:00,73.2,79.0,999.3
2015-12-29 14:00:00,73.8,75.0,999.2
2015-12-29 15:00:00,74.3,74.0,999.3
2015-12-29 16:00:00,74.8,74.0,999.9
2015-12-29 17:00:00,73.9,78.0,1000.5
2015-12-29 18:00:00,72.7,81.0,1001.0
2015-12-29 19:00:00,71.2,86.0,1001.8
2015-12-29 20:00:00,69.6,89.0,1002.4
2015-12-29 21:00:00,69.3,89.0,1002.8
2015-12-29 22:00:00,68.7,91.0,1003.4
2015-12-29 23:00:00,68.0,92.0,1003.8
2015-12-30 00:00:00,67.3,94.0,1004.0
2015-12-30 01:00:00,66.7,94.0,1004.0
2015-12-30 02:00:00,66.4,95.0,1004.5
2015-12-30 03:00:00,66.2,94.0,1005.1
2015-12-30 04:00:00,66.2,93.0,1004.7
2015-12-30 05:00:00,65.5,94.0,1005.3
2015-12-30 06:00:00,65.7,94.0,1005.3
2015-12-30 07:00:00,65.3,95.0,1005.4
2015-12-30 08:00:00,65.3,95.0,1005.5
2015-12-30 09:00:00,65.7,96.0,1005.9
2015-12-30 10:00:00,66.2,96.0,1006.1
2015-12-30 11:00:00,66.7,96.0,1005.7
2015-12-30 12:00:00,67.5,96.0,1005.4
2015-12-30 13:00:00,65.5,93.0,1004.6
2015-12-30 14:00:00,64.8,93.0,1004.3
2015-12-30 15:00:00,64.0,95.0,1004.2
2015-12-30 16:00:00,63.7,95.0,1003.7
2015-12-30 17:00:00,63.9,96.0,1003.4
2015-12-30 18:00:00,64.0,95.0,1003.3
2015-12-30 19:00:00,64.4,93.0,1003.4
2015-12-30 20:00:00,64.8,93.0,1004.4
2015-12-30 21:00:00,65.1,93.0,1003.7
2015-12-30 22:00:00,64.8,93.0,1003.5
2015-12-30 23:00:00,64.6,94.0,1003.2
2015-12-31 00:00:00,64.6,93.0,1002.5
2015-12-31 01:00:00,64.8,92.0,1001.7
2015-12-31 02:00:00,64.6,92.0,1001.8
2015-12-31 03:00:00,64.6,92.0,1001.3
2015-12-31 04:00:00,64.6,91.0,1001.2
2015-12-31 05:00:00,64.4,92.0,1001.2
2015-12-31 06:00:00,64.6,92.0,1002.3
2015-12-31 07:00:00,64.6,92.0,1002.5
2015-12-31 08:00:00,64.2,92.0,1002.6
2015-12-31 09:00:00,64.2,94.0,1002.9
2015-12-31 10:00:00,63.9,95.0,1003.1
2015-12-31 11:00:00,63.5,94.0,1003.3
2015-12-31 12:00:00,61.5,92.0,1002.9
2015-12-31 13:00:00,58.1,93.0,1001.9
2015-12-31 14:00:00,56.7,93.0,1002.0
2015-12-31 15:00:00,56.1,93.0,1002.2
2015-12-31 16:00:00,55.6,94.0,1002.2
2015-12-31 17:00:00,55.6,94.0,1001.9
2015-12-31 18:00:00,55.0,95.0,1002.3
2015-12-31 19:00:00,55.2,94.0,1002.7
2015-12-31 20:00:00,55.0,94.0,1003.6
2015-12-31 21:00:00,54.3,95.0,1003.4
2015-12-31 22:00:00,54.0,95.0,1003.0
2015-12-31 23:00:00,53.4,94.0,1003.1
2016-01-01 00:00:00,52.5,80.0,1003.1
2016-01-01 01:00:00,50.4,78.0,1002.8
